GEO_ID,incident_zip,NAME,population,median_household_income,households,broadband_households,broadband_household_percent
860Z200US54082,54082,ZCTA5 54082,2190,131146,851,816,95.88719153936546
860Z200US54101,54101,ZCTA5 54101,2998,94500,1130,1059,93.71681415929204
860Z200US54102,54102,ZCTA5 54102,763,41917,420,298,70.95238095238095
860Z200US54103,54103,ZCTA5 54103,535,57604,227,175,77.09251101321586
860Z200US54104,54104,ZCTA5 54104,1027,56286,531,457,86.06403013182674
860Z200US54106,54106,ZCTA5 54106,4990,97500,2078,1901,91.48219441770934
860Z200US54107,54107,ZCTA5 54107,3713,79815,1386,1186,85.56998556998558
860Z200US54110,54110,ZCTA5 54110,5591,73685,2195,1900,86.56036446469248
860Z200US54111,54111,ZCTA5 54111,1951,67396,917,794,86.58669574700109
860Z200US54112,54112,ZCTA5 54112,2716,71141,1070,849,79.34579439252336
860Z200US54113,54113,ZCTA5 54113,3622,93490,1358,1283,94.47717231222386
860Z200US54114,54114,ZCTA5 54114,5926,59217,2757,2322,84.22198041349293
860Z200US54115,54115,ZCTA5 54115,50411,94721,19923,18708,93.90152085529287
860Z200US54119,54119,ZCTA5 54119,715,54375,208,159,76.4423076923077
860Z200US54120,54120,ZCTA5 54120,213,53906,119,74,62.18487394957983
860Z200US54121,54121,ZCTA5 54121,3257,58750,1580,1349,85.37974683544304
860Z200US54123,54123,ZCTA5 54123,204,58750,80,69,86.25
860Z200US54124,54124,ZCTA5 54124,3414,60703,1419,1213,85.48273431994362
860Z200US54125,54125,ZCTA5 54125,430,46429,210,163,77.61904761904762
860Z200US54126,54126,ZCTA5 54126,4233,99310,1554,1480,95.23809523809523
860Z200US54127,54127,ZCTA5 54127,37,113750,18,16,88.88888888888889
860Z200US54128,54128,ZCTA5 54128,2082,63661,829,707,85.28347406513872
860Z200US54129,54129,ZCTA5 54129,3222,67381,1452,1288,88.70523415977961
860Z200US54130,54130,ZCTA5 54130,28380,89131,11286,10375,91.92805245436824
860Z200US54135,54135,ZCTA5 54135,3018,65652,1024,959,93.65234375
860Z200US54136,54136,ZCTA5 54136,7019,69495,3123,2677,85.71886007044507
860Z200US54137,54137,ZCTA5 54137,1087,85714,464,381,82.11206896551724
860Z200US54138,54138,ZCTA5 54138,787,67000,366,321,87.70491803278688
860Z200US54139,54139,ZCTA5 54139,3130,78013,1292,1138,88.08049535603715
860Z200US54140,54140,ZCTA5 54140,8035,82472,3380,3128,92.54437869822485
860Z200US54141,54141,ZCTA5 54141,2861,101553,1143,1070,93.61329833770779
860Z200US54143,54143,ZCTA5 54143,15119,64491,6925,6303,91.01805054151625
860Z200US54149,54149,ZCTA5 54149,1210,50250,625,542,86.72
860Z200US54150,54150,ZCTA5 54150,1024,54464,275,244,88.72727272727273
860Z200US54151,54151,ZCTA5 54151,3411,69511,1515,1390,91.74917491749174
860Z200US54152,54152,ZCTA5 54152,253,56607,99,89,89.8989898989899
860Z200US54153,54153,ZCTA5 54153,7551,70684,3307,2919,88.26731176292712
860Z200US54154,54154,ZCTA5 54154,5741,59767,2548,2221,87.16640502354788
860Z200US54155,54155,ZCTA5 54155,7418,99597,2826,2611,92.39207360226469
860Z200US54156,54156,ZCTA5 54156,1502,49625,694,578,83.28530259365994
860Z200US54157,54157,ZCTA5 54157,5951,70469,2664,2381,89.37687687687688
860Z200US54159,54159,ZCTA5 54159,1381,69375,568,478,84.15492957746478
860Z200US54160,54160,ZCTA5 54160,221,68750,104,92,88.46153846153845
860Z200US54161,54161,ZCTA5 54161,2595,68415,1188,1069,89.98316498316498
860Z200US54162,54162,ZCTA5 54162,9596,80594,3644,3325,91.24588364434688
860Z200US54165,54165,ZCTA5 54165,7786,87048,2964,2660,89.74358974358975
860Z200US54166,54166,ZCTA5 54166,16940,62791,7516,6592,87.70622671633848
860Z200US54169,54169,ZCTA5 54169,3252,109524,1244,1202,96.62379421221866
860Z200US54170,54170,ZCTA5 54170,3898,78889,1612,1406,87.22084367245657
860Z200US54171,54171,ZCTA5 54171,4024,113698,1385,1342,96.89530685920577
860Z200US54173,54173,ZCTA5 54173,3403,107708,1380,1314,95.21739130434783
860Z200US54174,54174,ZCTA5 54174,3171,69878,1408,1209,85.86647727272727
860Z200US54175,54175,ZCTA5 54175,1101,87614,584,452,77.3972602739726
860Z200US54177,54177,ZCTA5 54177,2913,62991,1445,1218,84.29065743944636
860Z200US54180,54180,ZCTA5 54180,3378,94375,1263,1199,94.93269992082344
860Z200US54201,54201,ZCTA5 54201,5209,67542,2213,1977,89.33574333483958
860Z200US54202,54202,ZCTA5 54202,1772,73784,916,864,94.32314410480349
860Z200US54204,54204,ZCTA5 54204,2139,79803,873,725,83.04696449026346
860Z200US54205,54205,ZCTA5 54205,2229,90781,797,686,86.07277289836888
860Z200US54207,54207,ZCTA5 54207,176,58125,71,71,100.0
860Z200US54208,54208,ZCTA5 54208,6231,95509,2333,2128,91.21303043291898
860Z200US54209,54209,ZCTA5 54209,1485,77188,742,665,89.62264150943396
860Z200US54210,54210,ZCTA5 54210,942,77159,503,449,89.26441351888667
860Z200US54211,54211,ZCTA5 54211,403,100938,205,170,82.92682926829268
860Z200US54212,54212,ZCTA5 54212,980,104531,476,437,91.80672268907563
860Z200US54213,54213,ZCTA5 54213,1395,97292,549,522,95.08196721311475
860Z200US54214,54214,ZCTA5 54214,436,87500,270,170,62.96296296296296
860Z200US54215,54215,ZCTA5 54215,186,46000,102,84,82.35294117647058
860Z200US54216,54216,ZCTA5 54216,6075,83813,2642,2210,83.64875094625283
860Z200US54217,54217,ZCTA5 54217,8022,89489,3030,2729,90.06600660066006
860Z200US54220,54220,ZCTA5 54220,40949,66035,17670,16020,90.66213921901529
860Z200US54227,54227,ZCTA5 54227,1621,87500,684,619,90.49707602339181
860Z200US54228,54228,ZCTA5 54228,2762,71842,1202,1044,86.85524126455907
860Z200US54229,54229,ZCTA5 54229,4329,97135,1886,1831,97.08377518557795
860Z200US54230,54230,ZCTA5 54230,4158,87688,1729,1460,84.44187391555813
860Z200US54232,54232,ZCTA5 54232,907,57895,548,517,94.34306569343066
860Z200US54234,54234,ZCTA5 54234,2158,74583,1121,1025,91.43621766280107
860Z200US54235,54235,ZCTA5 54235,17749,70212,8940,7948,88.90380313199105
860Z200US54241,54241,ZCTA5 54241,14120,61014,6314,5477,86.74374406081724
860Z200US54245,54245,ZCTA5 54245,2069,85302,885,805,90.96045197740112
860Z200US54246,54246,ZCTA5 54246,803,70000,422,342,81.04265402843602
860Z200US54247,54247,ZCTA5 54247,2558,78417,1040,962,92.5
860Z200US54301,54301,ZCTA5 54301,21724,78684,9892,8941,90.3861706429438
860Z200US54302,54302,ZCTA5 54302,30333,58506,12792,11435,89.39180737961226
860Z200US54303,54303,ZCTA5 54303,28153,60781,12626,10928,86.55156027245367
860Z200US54304,54304,ZCTA5 54304,28502,63865,12750,11831,92.7921568627451
860Z200US54307,54307,ZCTA5 54307,1128,-666666666,0,0,
860Z200US54311,54311,ZCTA5 54311,37879,84914,14618,13585,92.93336981803256
860Z200US54313,54313,ZCTA5 54313,41422,107599,16039,15097,94.1268158862772
860Z200US54401,54401,ZCTA5 54401,31692,71586,13449,12450,92.57193843408432
860Z200US54403,54403,ZCTA5 54403,24950,69030,10499,9168,87.32260215258596
860Z200US54405,54405,ZCTA5 54405,2770,69659,984,852,86.58536585365853
860Z200US54406,54406,ZCTA5 54406,4040,77533,1737,1590,91.53713298791018
860Z200US54407,54407,ZCTA5 54407,1350,101563,559,504,90.16100178890876
860Z200US54408,54408,ZCTA5 54408,1247,72768,477,358,75.05241090146751
860Z200US54409,54409,ZCTA5 54409,12639,53576,5838,5147,88.16375471051731
860Z200US54410,54410,ZCTA5 54410,2611,84135,917,825,89.96728462377317
860Z200US54411,54411,ZCTA5 54411,5028,77176,1915,1532,80.0
860Z200US54412,54412,ZCTA5 54412,2122,83576,792,690,87.12121212121212
860Z200US54413,54413,ZCTA5 54413,219,64688,95,81,85.26315789473684
860Z200US54414,54414,ZCTA5 54414,3208,72500,1340,1113,83.05970149253731
860Z200US54416,54416,ZCTA5 54416,1682,60859,711,570,80.16877637130801
860Z200US54417,54417,ZCTA5 54417,4,-666666666,4,4,100.0
860Z200US54418,54418,ZCTA5 54418,1084,80000,396,353,89.14141414141415
860Z200US54420,54420,ZCTA5 54420,1330,79899,467,388,83.08351177730194
860Z200US54421,54421,ZCTA5 54421,3468,60820,1170,970,82.90598290598291
860Z200US54422,54422,ZCTA5 54422,1553,71667,456,300,65.78947368421053
860Z200US54423,54423,ZCTA5 54423,2394,113690,926,839,90.6047516198704
860Z200US54424,54424,ZCTA5 54424,1565,77500,716,609,85.05586592178771
860Z200US54425,54425,ZCTA5 54425,1988,63424,731,558,76.33378932968536
860Z200US54426,54426,ZCTA5 54426,4275,78942,1752,1534,87.55707762557078
860Z200US54427,54427,ZCTA5 54427,1156,83958,479,450,93.94572025052193
860Z200US54428,54428,ZCTA5 54428,975,49167,472,407,86.22881355932203
860Z200US54430,54430,ZCTA5 54430,92,57045,46,39,84.78260869565217
860Z200US54433,54433,ZCTA5 54433,1858,69000,704,546,77.55681818181817
860Z200US54435,54435,ZCTA5 54435,2122,83125,941,684,72.68862911795961
860Z200US54436,54436,ZCTA5 54436,2203,61048,808,542,67.07920792079209
860Z200US54437,54437,ZCTA5 54437,3236,67097,1207,992,82.18724109362054
860Z200US54440,54440,ZCTA5 54440,2662,90921,1116,973,87.18637992831542
860Z200US54441,54441,ZCTA5 54441,791,92031,322,298,92.54658385093167
860Z200US54442,54442,ZCTA5 54442,1527,64779,591,514,86.97123519458545
860Z200US54443,54443,ZCTA5 54443,2145,99423,878,741,84.39635535307517
860Z200US54446,54446,ZCTA5 54446,3500,74342,1192,961,80.62080536912751
860Z200US54447,54447,ZCTA5 54447,546,73214,204,158,77.45098039215686
860Z200US54448,54448,ZCTA5 54448,4280,94432,1750,1491,85.2
860Z200US54449,54449,ZCTA5 54449,26183,67551,11816,10649,90.12356127285037
860Z200US54450,54450,ZCTA5 54450,457,68750,168,161,95.83333333333334
860Z200US54451,54451,ZCTA5 54451,11198,71349,4680,4033,86.17521367521368
860Z200US54452,54452,ZCTA5 54452,18969,67669,8473,7451,87.93815649710847
860Z200US54454,54454,ZCTA5 54454,1215,82589,493,434,88.03245436105477
860Z200US54455,54455,ZCTA5 54455,19025,96140,7860,7251,92.25190839694658
860Z200US54456,54456,ZCTA5 54456,5890,66934,2489,2145,86.17918842908799
860Z200US54457,54457,ZCTA5 54457,8183,71083,3806,3435,90.25223331581714
860Z200US54458,54458,ZCTA5 54458,133,57917,66,59,89.39393939393939
860Z200US54459,54459,ZCTA5 54459,1377,66250,557,470,84.38061041292639
860Z200US54460,54460,ZCTA5 54460,2620,65583,937,714,76.20064034151548
860Z200US54462,54462,ZCTA5 54462,416,92981,189,156,82.53968253968253
860Z200US54463,54463,ZCTA5 54463,746,59310,426,315,73.94366197183099
860Z200US54464,54464,ZCTA5 54464,70,122083,14,14,100.0
860Z200US54465,54465,ZCTA5 54465,731,56625,357,313,87.6750700280112
860Z200US54466,54466,ZCTA5 54466,2557,67000,1086,916,84.34622467771639
860Z200US54467,54467,ZCTA5 54467,14870,87580,6102,5782,94.75581776466733
860Z200US54469,54469,ZCTA5 54469,1820,74038,718,692,96.37883008356546
860Z200US54470,54470,ZCTA5 54470,1953,61589,835,704,84.31137724550898
860Z200US54471,54471,ZCTA5 54471,1636,87368,590,528,89.49152542372882
860Z200US54473,54473,ZCTA5 54473,2472,80038,1007,851,84.50844091360477
860Z200US54474,54474,ZCTA5 54474,4589,81635,1883,1695,90.01593202336696
860Z200US54475,54475,ZCTA5 54475,1447,79500,650,601,92.46153846153847
860Z200US54476,54476,ZCTA5 54476,19377,78079,8674,8148,93.93590039197602
860Z200US54479,54479,ZCTA5 54479,3630,77371,1434,1192,83.12412831241282
860Z200US54480,54480,ZCTA5 54480,1386,68333,526,444,84.4106463878327
860Z200US54481,54481,ZCTA5 54481,28242,59545,11894,11051,92.91239280309401
860Z200US54482,54482,ZCTA5 54482,8963,94500,3848,3592,93.34719334719335
860Z200US54484,54484,ZCTA5 54484,5529,72047,2441,2109,86.39901679639492
860Z200US54485,54485,ZCTA5 54485,395,83438,178,167,93.82022471910112
860Z200US54486,54486,ZCTA5 54486,2171,60528,915,736,80.43715846994536
860Z200US54487,54487,ZCTA5 54487,9562,72416,4421,3837,86.79031893236824
860Z200US54488,54488,ZCTA5 54488,1275,63571,478,379,79.2887029288703
860Z200US54489,54489,ZCTA5 54489,1336,63352,599,555,92.65442404006677
860Z200US54490,54490,ZCTA5 54490,1085,67981,401,320,79.80049875311721
860Z200US54491,54491,ZCTA5 54491,1607,55917,747,583,78.045515394913
860Z200US54493,54493,ZCTA5 54493,631,70556,316,259,81.9620253164557
860Z200US54494,54494,ZCTA5 54494,27696,72595,12029,10925,90.82217973231359
860Z200US54495,54495,ZCTA5 54495,7859,49798,3385,2997,88.53766617429838
860Z200US54498,54498,ZCTA5 54498,2362,75833,796,615,77.26130653266333
860Z200US54499,54499,ZCTA5 54499,2896,63816,1162,973,83.73493975903614
860Z200US54501,54501,ZCTA5 54501,21405,68163,9373,8430,89.93918702656568
860Z200US54511,54511,ZCTA5 54511,1393,66719,629,541,86.00953895071542
860Z200US54512,54512,ZCTA5 54512,1461,75147,692,601,86.84971098265896
860Z200US54513,54513,ZCTA5 54513,431,63675,243,203,83.53909465020575
860Z200US54514,54514,ZCTA5 54514,1827,70769,820,663,80.85365853658537
860Z200US54515,54515,ZCTA5 54515,639,60250,276,225,81.52173913043478
860Z200US54517,54517,ZCTA5 54517,167,73571,86,82,95.34883720930233
860Z200US54519,54519,ZCTA5 54519,1309,59628,627,527,84.05103668261563
860Z200US54520,54520,ZCTA5 54520,3764,60031,1655,1442,87.12990936555892
860Z200US54521,54521,ZCTA5 54521,8551,74071,4020,3533,87.88557213930348
860Z200US54524,54524,ZCTA5 54524,663,40536,343,228,66.47230320699708
860Z200US54525,54525,ZCTA5 54525,318,74375,139,125,89.92805755395683
860Z200US54526,54526,ZCTA5 54526,644,52500,298,240,80.53691275167785
860Z200US54527,54527,ZCTA5 54527,932,55476,468,382,81.62393162393163
860Z200US54529,54529,ZCTA5 54529,1220,72000,490,413,84.28571428571429
860Z200US54530,54530,ZCTA5 54530,758,54375,354,288,81.35593220338984
860Z200US54531,54531,ZCTA5 54531,1385,84286,620,537,86.61290322580645
860Z200US54534,54534,ZCTA5 54534,2393,53468,1168,1063,91.01027397260275
860Z200US54536,54536,ZCTA5 54536,154,57917,84,58,69.04761904761905
860Z200US54537,54537,ZCTA5 54537,601,59464,239,193,80.75313807531381
860Z200US54538,54538,ZCTA5 54538,3025,51429,1258,1133,90.06359300476947
860Z200US54539,54539,ZCTA5 54539,1356,62841,599,471,78.63105175292154
860Z200US54540,54540,ZCTA5 54540,971,68654,468,378,80.76923076923077
860Z200US54541,54541,ZCTA5 54541,1561,63438,544,444,81.61764705882352
860Z200US54542,54542,ZCTA5 54542,702,46607,273,226,82.78388278388277
860Z200US54545,54545,ZCTA5 54545,947,80625,530,497,93.77358490566039
860Z200US54546,54546,ZCTA5 54546,1332,70104,535,406,75.88785046728972
860Z200US54547,54547,ZCTA5 54547,1549,63500,788,709,89.9746192893401
860Z200US54548,54548,ZCTA5 54548,5676,69569,2894,2531,87.45680718728404
860Z200US54550,54550,ZCTA5 54550,768,64583,361,331,91.68975069252078
860Z200US54552,54552,ZCTA5 54552,4292,61317,2157,1857,86.09179415855354
860Z200US54554,54554,ZCTA5 54554,1148,63750,537,463,86.21973929236499
860Z200US54555,54555,ZCTA5 54555,4728,59025,2157,1878,87.0653685674548
860Z200US54556,54556,ZCTA5 54556,1161,54375,524,426,81.29770992366412
860Z200US54557,54557,ZCTA5 54557,1042,74432,491,440,89.61303462321793
860Z200US54558,54558,ZCTA5 54558,2262,59718,1252,1101,87.93929712460063
860Z200US54559,54559,ZCTA5 54559,837,69696,411,353,85.88807785888078
860Z200US54560,54560,ZCTA5 54560,561,61667,292,259,88.6986301369863
860Z200US54561,54561,ZCTA5 54561,55,-666666666,39,27,69.23076923076923
860Z200US54562,54562,ZCTA5 54562,2038,57422,984,828,84.14634146341463
860Z200US54563,54563,ZCTA5 54563,811,81875,339,298,87.90560471976401
860Z200US54564,54564,ZCTA5 54564,393,56875,195,161,82.56410256410255
860Z200US54565,54565,ZCTA5 54565,38,38125,19,17,89.47368421052632
860Z200US54566,54566,ZCTA5 54566,1453,56250,680,563,82.79411764705881
860Z200US54568,54568,ZCTA5 54568,4854,72589,2196,1960,89.25318761384335
860Z200US54601,54601,ZCTA5 54601,50397,61639,21472,19320,89.97764530551416
860Z200US54603,54603,ZCTA5 54603,13738,52012,6799,5979,87.93940285336079
860Z200US54610,54610,ZCTA5 54610,1564,61563,736,653,88.72282608695652
860Z200US54611,54611,ZCTA5 54611,1372,71667,498,459,92.16867469879519
860Z200US54612,54612,ZCTA5 54612,5915,77647,2076,1789,86.17533718689788
860Z200US54613,54613,ZCTA5 54613,2174,51528,995,842,84.62311557788945
860Z200US54614,54614,ZCTA5 54614,2776,85588,1122,990,88.23529411764706
860Z200US54615,54615,ZCTA5 54615,11315,67033,4478,3861,86.22152746761948
860Z200US54616,54616,ZCTA5 54616,2443,72222,1016,898,88.38582677165354
860Z200US54618,54618,ZCTA5 54618,2333,73214,850,693,81.52941176470588
860Z200US54619,54619,ZCTA5 54619,3849,71463,1343,973,72.44973938942665
860Z200US54621,54621,ZCTA5 54621,1319,94286,450,387,86.0
860Z200US54622,54622,ZCTA5 54622,2147,78194,955,858,89.84293193717278
860Z200US54623,54623,ZCTA5 54623,1928,88864,802,720,89.77556109725685
860Z200US54624,54624,ZCTA5 54624,1554,81518,731,654,89.46648426812585
860Z200US54625,54625,ZCTA5 54625,317,53157,221,77,34.841628959276015
860Z200US54626,54626,ZCTA5 54626,1423,69926,625,534,85.44
860Z200US54627,54627,ZCTA5 54627,2020,77212,879,780,88.73720136518772
860Z200US54628,54628,ZCTA5 54628,912,57167,458,378,82.53275109170306
860Z200US54629,54629,ZCTA5 54629,2595,74432,1127,1006,89.26353149955635
860Z200US54630,54630,ZCTA5 54630,4261,95549,1740,1616,92.87356321839081
860Z200US54631,54631,ZCTA5 54631,1737,65417,736,538,73.09782608695652
860Z200US54632,54632,ZCTA5 54632,1288,82500,516,447,86.62790697674419
860Z200US54634,54634,ZCTA5 54634,4484,60945,1610,1116,69.3167701863354
860Z200US54635,54635,ZCTA5 54635,1793,72566,711,614,86.35724331926863
860Z200US54636,54636,ZCTA5 54636,16727,96384,6531,5951,91.11927729291074
860Z200US54637,54637,ZCTA5 54637,131,50250,69,64,92.7536231884058
860Z200US54638,54638,ZCTA5 54638,1513,60417,595,473,79.49579831932773
860Z200US54639,54639,ZCTA5 54639,2435,61375,980,678,69.18367346938776
860Z200US54642,54642,ZCTA5 54642,2259,73452,842,684,81.23515439429929
860Z200US54643,54643,ZCTA5 54643,2,-666666666,1,1,100.0
860Z200US54644,54644,ZCTA5 54644,1236,77143,456,405,88.81578947368422
860Z200US54645,54645,ZCTA5 54645,97,50833,44,33,75.0
860Z200US54646,54646,ZCTA5 54646,3770,59750,1532,1248,81.4621409921671
860Z200US54648,54648,ZCTA5 54648,1608,74250,558,409,73.29749103942652
860Z200US54650,54650,ZCTA5 54650,25304,85548,11301,10128,89.62038757632068
860Z200US54651,54651,ZCTA5 54651,1384,62159,495,368,74.34343434343434
860Z200US54652,54652,ZCTA5 54652,947,57500,390,324,83.07692307692308
860Z200US54653,54653,ZCTA5 54653,1335,72596,485,395,81.44329896907216
860Z200US54654,54654,ZCTA5 54654,168,68304,63,60,95.23809523809523
860Z200US54655,54655,ZCTA5 54655,1798,56010,693,583,84.12698412698413
860Z200US54656,54656,ZCTA5 54656,18160,72379,7268,6690,92.04733076499724
860Z200US54657,54657,ZCTA5 54657,357,70750,124,102,82.25806451612904
860Z200US54658,54658,ZCTA5 54658,2326,73438,997,849,85.15546639919759
860Z200US54659,54659,ZCTA5 54659,1257,71477,443,330,74.4920993227991
860Z200US54660,54660,ZCTA5 54660,16124,61186,6934,6118,88.23190077877128
860Z200US54661,54661,ZCTA5 54661,3806,79720,1663,1516,91.16055321707756
860Z200US54664,54664,ZCTA5 54664,1571,72898,641,511,79.71918876755069
860Z200US54665,54665,ZCTA5 54665,8863,72093,3740,3085,82.48663101604278
860Z200US54666,54666,ZCTA5 54666,2635,78015,1009,898,88.9990089197225
860Z200US54667,54667,ZCTA5 54667,5100,75774,1979,1587,80.19201616978272
860Z200US54669,54669,ZCTA5 54669,8228,103194,3018,2815,93.27369118621604
860Z200US54670,54670,ZCTA5 54670,2048,82250,544,366,67.27941176470588
860Z200US54701,54701,ZCTA5 54701,43014,74361,18239,16402,89.9281758868359
860Z200US54703,54703,ZCTA5 54703,44153,71518,18873,17449,92.45482965082394
860Z200US54720,54720,ZCTA5 54720,8947,85977,3806,3440,90.38360483447188
860Z200US54721,54721,ZCTA5 54721,1367,75305,514,459,89.29961089494164
860Z200US54722,54722,ZCTA5 54722,4277,71181,1475,1109,75.1864406779661
860Z200US54723,54723,ZCTA5 54723,973,81875,409,368,89.97555012224939
860Z200US54724,54724,ZCTA5 54724,7517,72391,2908,2654,91.26547455295736
860Z200US54725,54725,ZCTA5 54725,2844,71745,1247,1107,88.7730553327987
860Z200US54726,54726,ZCTA5 54726,1866,78500,706,556,78.75354107648725
860Z200US54727,54727,ZCTA5 54727,4806,81575,1881,1664,88.4635832004253
860Z200US54728,54728,ZCTA5 54728,5835,74712,2521,2303,91.35263784212614
860Z200US54729,54729,ZCTA5 54729,34366,75809,14826,13481,90.92809928503979
860Z200US54730,54730,ZCTA5 54730,5578,83010,2114,1888,89.30936613055819
860Z200US54731,54731,ZCTA5 54731,672,57188,315,275,87.3015873015873
860Z200US54732,54732,ZCTA5 54732,2843,62875,1144,934,81.64335664335664
860Z200US54733,54733,ZCTA5 54733,1333,58421,528,459,86.93181818181817
860Z200US54734,54734,ZCTA5 54734,772,71500,320,271,84.6875
860Z200US54736,54736,ZCTA5 54736,4169,74083,1736,1510,86.9815668202765
860Z200US54737,54737,ZCTA5 54737,562,68750,217,207,95.39170506912443
860Z200US54738,54738,ZCTA5 54738,3784,95179,1312,1180,89.9390243902439
860Z200US54739,54739,ZCTA5 54739,5549,88667,2002,1907,95.25474525474526
860Z200US54740,54740,ZCTA5 54740,1760,79387,723,649,89.76486860304288
860Z200US54741,54741,ZCTA5 54741,1664,62679,653,467,71.51607963246555
860Z200US54742,54742,ZCTA5 54742,4255,102083,1481,1360,91.82984469952734
860Z200US54745,54745,ZCTA5 54745,2282,67891,984,809,82.21544715447155
860Z200US54746,54746,ZCTA5 54746,693,62411,305,268,87.8688524590164
860Z200US54747,54747,ZCTA5 54747,2690,70820,1115,951,85.2914798206278
860Z200US54748,54748,ZCTA5 54748,1422,78750,612,591,96.56862745098039
860Z200US54749,54749,ZCTA5 54749,1410,77903,538,467,86.80297397769516
860Z200US54750,54750,ZCTA5 54750,1047,93750,451,402,89.13525498891353
860Z200US54751,54751,ZCTA5 54751,26193,72028,9860,8879,90.05070993914808
860Z200US54754,54754,ZCTA5 54754,1308,58125,588,517,87.92517006802721
860Z200US54755,54755,ZCTA5 54755,7389,72564,2924,2490,85.15731874145007
860Z200US54756,54756,ZCTA5 54756,946,75625,409,367,89.73105134474328
860Z200US54757,54757,ZCTA5 54757,3584,70395,1470,1324,90.06802721088435
860Z200US54758,54758,ZCTA5 54758,4577,67930,1963,1706,86.9077941925624
860Z200US54759,54759,ZCTA5 54759,1392,80750,615,524,85.20325203252033
860Z200US54760,54760,ZCTA5 54760,190,88750,75,60,80.0
860Z200US54761,54761,ZCTA5 54761,1149,75536,439,380,86.56036446469248
860Z200US54762,54762,ZCTA5 54762,1232,62778,508,446,87.79527559055119
860Z200US54763,54763,ZCTA5 54763,1120,65417,509,421,82.71119842829077
860Z200US54766,54766,ZCTA5 54766,1668,66050,661,475,71.86081694402421
860Z200US54767,54767,ZCTA5 54767,3352,83917,1413,1233,87.26114649681529
860Z200US54768,54768,ZCTA5 54768,6557,54964,2013,1538,76.40337804272231
860Z200US54769,54769,ZCTA5 54769,515,78125,243,209,86.0082304526749
860Z200US54770,54770,ZCTA5 54770,2033,83636,798,720,90.22556390977444
860Z200US54771,54771,ZCTA5 54771,4171,65625,1505,1130,75.08305647840533
860Z200US54772,54772,ZCTA5 54772,1164,88750,427,381,89.22716627634661
860Z200US54773,54773,ZCTA5 54773,3542,72232,1327,1051,79.20120572720421
860Z200US54801,54801,ZCTA5 54801,6266,62625,2863,2463,86.028641285365
860Z200US54805,54805,ZCTA5 54805,1520,59643,656,556,84.7560975609756
860Z200US54806,54806,ZCTA5 54806,11704,64864,4852,4198,86.52102225886232
860Z200US54810,54810,ZCTA5 54810,2849,69917,1222,1071,87.64320785597381
860Z200US54812,54812,ZCTA5 54812,6069,63100,2444,2035,83.26513911620295
860Z200US54813,54813,ZCTA5 54813,678,71193,259,221,85.32818532818533
860Z200US54814,54814,ZCTA5 54814,2762,63682,1215,1140,93.82716049382715
860Z200US54817,54817,ZCTA5 54817,2264,83036,1057,952,90.06622516556291
860Z200US54819,54819,ZCTA5 54819,2612,56650,1081,916,84.736355226642
860Z200US54820,54820,ZCTA5 54820,707,85179,339,284,83.77581120943954
860Z200US54821,54821,ZCTA5 54821,1625,57813,788,711,90.22842639593908
860Z200US54822,54822,ZCTA5 54822,4670,70000,2022,1674,82.7893175074184
860Z200US54824,54824,ZCTA5 54824,1950,67148,843,691,81.96915776986951
860Z200US54826,54826,ZCTA5 54826,922,94750,387,331,85.52971576227391
860Z200US54827,54827,ZCTA5 54827,300,90000,166,159,95.78313253012048
860Z200US54828,54828,ZCTA5 54828,546,52578,295,234,79.3220338983051
860Z200US54829,54829,ZCTA5 54829,5446,66538,2324,2017,86.79001721170397
860Z200US54830,54830,ZCTA5 54830,3526,66941,1733,1477,85.22792844777842
860Z200US54832,54832,ZCTA5 54832,453,76136,208,187,89.90384615384616
860Z200US54835,54835,ZCTA5 54835,933,54583,466,383,82.18884120171673
860Z200US54836,54836,ZCTA5 54836,931,77031,375,333,88.8
860Z200US54837,54837,ZCTA5 54837,3803,71010,1581,1338,84.62998102466793
860Z200US54838,54838,ZCTA5 54838,1404,74318,568,523,92.0774647887324
860Z200US54839,54839,ZCTA5 54839,342,80625,139,127,91.36690647482014
860Z200US54840,54840,ZCTA5 54840,4775,63750,1821,1566,85.99670510708401
860Z200US54841,54841,ZCTA5 54841,284,76250,134,102,76.11940298507463
860Z200US54842,54842,ZCTA5 54842,267,88750,78,76,97.43589743589743
860Z200US54843,54843,ZCTA5 54843,13416,60619,6292,5451,86.63382072472982
860Z200US54844,54844,ZCTA5 54844,243,63036,123,114,92.6829268292683
860Z200US54845,54845,ZCTA5 54845,103,49464,49,41,83.6734693877551
860Z200US54846,54846,ZCTA5 54846,650,74000,260,238,91.53846153846153
860Z200US54847,54847,ZCTA5 54847,2607,68795,1203,1028,85.453034081463
860Z200US54848,54848,ZCTA5 54848,5832,56736,2803,2389,85.23011059579022
860Z200US54849,54849,ZCTA5 54849,1857,80714,830,733,88.3132530120482
860Z200US54850,54850,ZCTA5 54850,321,71250,178,163,91.57303370786516
860Z200US54853,54853,ZCTA5 54853,3506,75000,1556,1373,88.23907455012854
860Z200US54854,54854,ZCTA5 54854,960,88125,347,318,91.64265129682997
860Z200US54855,54855,ZCTA5 54855,924,56875,302,273,90.39735099337747
860Z200US54856,54856,ZCTA5 54856,1628,76500,700,613,87.57142857142857
860Z200US54857,54857,ZCTA5 54857,34,96667,10,10,100.0
860Z200US54858,54858,ZCTA5 54858,1636,53901,769,622,80.88426527958387
