agency_capacity,verification_response,quality_gap,scenario,application_volume,verification,low_eligible_take_up,high_eligible_take_up,access_gap,low_resource_burden,false_application_share
0.4,0.3,0.5,No agent,0.44903885690689016,0.1967791268296481,0.6327538496837672,0.9158622844185507,0.2831084347347834,0.7026472296837962,0.06735971827799786
0.4,0.3,0.5,General-purpose agents,0.518308342347382,0.2487312381960734,0.6716282347174141,0.9750090144968753,0.3033807797794612,0.6128671158439262,0.14097326309088684
0.4,0.3,0.5,Unequal private agents,0.49855756888390684,0.2339181649496179,0.5918395824166516,0.979453768468239,0.3876141860515874,0.6541789599631622,0.1527250949420085
0.4,0.3,0.5,Audited public agent,0.5743050165092736,0.24286999664211345,0.907790095831423,0.9727183011430826,0.06492820531165955,0.4058053953411982,0.10236444186297075
0.4,0.45,0.0,No agent,0.44501720676968465,0.21064434410381716,0.6226448884174539,0.9140498406281411,0.2914049522106872,0.7084706214677948,0.06676433997481372
0.4,0.45,0.0,General-purpose agents,0.550566265293229,0.3293870309368887,0.8205255943670553,0.9470212079264161,0.1264956135593608,0.4917425490317316,0.12287945932444037
0.4,0.45,0.0,Unequal private agents,0.5233049714250341,0.2987180823195066,0.7097972606317303,0.9658733340879103,0.25607607345618,0.5780615921919658,0.1316583320925078
0.4,0.45,0.0,Audited public agent,0.5707499481418497,0.2807499336256083,0.9103209652926435,0.9684413475729498,0.05812038228030625,0.39691496883985167,0.09731638494518954
0.4,0.45,0.1,No agent,0.44501720676968465,0.21064434410381716,0.6226448884174539,0.9140498406281411,0.2914049522106872,0.7084706214677948,0.06676433997481372
0.4,0.45,0.1,General-purpose agents,0.5437914298784854,0.3217653456673174,0.7912525657165563,0.9537011937731595,0.1624486280566032,0.5195414422524904,0.12503021927988378
0.4,0.45,0.1,Unequal private agents,0.517121707478783,0.2917619049934201,0.6837594212102025,0.9688453054532637,0.28508588424306125,0.5958066631634862,0.1349441606167142
0.4,0.45,0.1,Audited public agent,0.5702989991459096,0.2802989850063633,0.9079792299233577,0.968987991478459,0.061008761555101376,0.4016855705049598,0.09759482724437953
0.4,0.45,0.2,No agent,0.44501720676968465,0.21064434410381716,0.6226448884174539,0.9140498406281411,0.2914049522106872,0.7084706214677948,0.06676433997481372
0.4,0.45,0.2,General-purpose agents,0.5360975264638433,0.3131096999388351,0.7591998594970814,0.9596421960384584,0.200442336541377,0.5469060700543887,0.12763912576962674
0.4,0.45,0.2,Unequal private agents,0.5106320888107686,0.28446108693448907,0.6567583513568009,0.9715820679793015,0.3148237166225005,0.6134069869108788,0.13847360547508902
0.4,0.45,0.2,Audited public agent,0.5698363406022622,0.2798363268405093,0.9055858121265845,0.969526045858277,0.06394023373169244,0.4064512541607405,0.09788614997907016
0.4,0.45,0.3,No agent,0.44501720676968465,0.21064434410381716,0.6226448884174539,0.9140498406281411,0.2914049522106872,0.7084706214677948,0.06676433997481372
0.4,0.45,0.3,General-purpose agents,0.5275460229637269,0.30348926316173547,0.7245437874449874,0.9649038848169635,0.24036009737197617,0.573865487662004,0.13071260615063174
0.4,0.45,0.3,Unequal private agents,0.5038750534635884,0.276859424445168,0.6289228528030271,0.9740976075986245,0.34517475479559745,0.6308809558468147,0.14224517612123358
0.4,0.45,0.3,Audited public agent,0.5693617830636476,0.27936176968017973,0.9031400313082242,0.9700556342293506,0.06691560292112642,0.41121194023895274,0.09819040683240435
0.4,0.45,0.4,No agent,0.44501720676968465,0.21064434410381716,0.6226448884174539,0.9140498406281411,0.2914049522106872,0.7084706214677948,0.06676433997481372
0.4,0.45,0.4,General-purpose agents,0.5182203825994545,0.29299791295816985,0.6875406428169013,0.9695446107376904,0.2820039679207891,0.6004591194923793,0.13425183455922746
0.4,0.45,0.4,Unequal private agents,0.49689273511830984,0.269004309894023,0.6003938889615091,0.9764056943793388,0.37601180541782964,0.6482484729517424,0.14625519694450545
0.4,0.45,0.4,Audited public agent,0.5688751402490003,0.2788751272437092,0.9006412189322709,0.970576878328865,0.06993565939659407,0.4159675505011613,0.0985076531250327
0.4,0.45,0.5,No agent,0.44501720676968465,0.21064434410381716,0.6226448884174539,0.9140498406281411,0.2914049522106872,0.7084706214677948,0.06676433997481372
0.4,0.45,0.5,General-purpose agents,0.5082237211785631,0.28175167317669614,0.64851880757281,0.9736210855029018,0.32510227793009183,0.6267356997604732,0.13825172773922517
0.4,0.45,0.5,Unequal private agents,0.48972981703685703,0.2609460295563777,0.5713223656613986,0.9785198261150253,0.4071974604536267,0.6655306624428847,0.15049757692032512
0.4,0.45,0.5,Audited public agent,0.568376229349446,0.278376216721633,0.8980887195567926,0.9710898981300942,0.07300117857330157,0.4207180081672574,0.09883794579900722
0.4,0.6,0.0,No agent,0.4415886021895605,0.22238289140059816,0.6140018581363645,0.9124878199561606,0.29848596181979603,0.7134008117006971,0.06627455875106109
0.4,0.6,0.0,General-purpose agents,0.5404037480637418,0.3706056076633144,0.8008013791188401,0.9434374302937832,0.14263605117494316,0.5090543519546724,0.11899246995425931
0.4,0.6,0.0,Unequal private agents,0.5138556282512172,0.3307834274618893,0.6887658245453585,0.9640524182955038,0.2752865937501453,0.5915290361609232,0.12885482356021455
0.4,0.6,0.0,Audited public agent,0.5653345969047494,0.31377945078909414,0.9015448017128784,0.9667006348292403,0.06515583311636186,0.4107873666739825,0.09409648370156022
0.4,0.6,0.1,No agent,0.4415886021895605,0.22238289140059816,0.6140018581363645,0.9124878199561606,0.29848596181979603,0.7134008117006971,0.06627455875106109
0.4,0.6,0.1,General-purpose agents,0.5336980188457678,0.36054701838248415,0.7705630680242781,0.9507377885715429,0.1801747205472648,0.5358297454848485,0.12150064082276095
0.4,0.6,0.1,Unequal private agents,0.5079685440238052,0.3219528043692189,0.663048082928604,0.9672773983851559,0.30422931545655196,0.6084868418633173,0.13236010445911425
0.4,0.6,0.1,Audited public agent,0.5648658787615982,0.31315449368638176,0.8990486107612994,0.9672856636211272,0.06823705285982784,0.41548488478616474,0.09441157916078421
0.4,0.6,0.2,No agent,0.4415886021895605,0.22238289140059816,0.6140018581363645,0.9124878199561606,0.29848596181979603,0.7134008117006971,0.06627455875106109
0.4,0.6,0.2,General-purpose agents,0.5261892345386013,0.34928383850911837,0.7379681192470396,0.9572216632258833,0.21925354397884367,0.5620992091662587,0.12446735634081856
0.4,0.6,0.2,Unequal private agents,0.5018383228646365,0.31275747504159457,0.6365905923807856,0.9702396880600489,0.33364909567926326,0.6252914707576678,0.13610204725997332
0.4,0.6,0.2,Audited public agent,0.5643853760016798,0.31251382375708775,0.896500947161454,0.967861577012338,0.07136062985088398,0.42017580351022704,0.09473969360963735
0.4,0.6,0.3,No agent,0.4415886021895605,0.22238289140059816,0.6140018581363645,0.9124878199561606,0.29848596181979603,0.7134008117006971,0.06627455875106109
0.4,0.6,0.3,General-purpose agents,0.5179521145659255,0.33692815342276755,0.7032420234931336,0.9629509840133305,0.2597089605201969,0.5879098202704243,0.1278916711637857
0.4,0.6,0.3,Unequal private agents,0.4955006033995807,0.3032508896215559,0.6095110128319093,0.9729550745293833,0.363444061697474,0.641965370140686,0.14007759110979282
0.4,0.6,0.3,Audited public agent,0.5638929492759295,0.311857247295339,0.8939012853867143,0.9684285000452185,0.0745272146585042,0.42486003970147723,0.09508088142874607
0.4,0.6,0.4,No agent,0.4415886021895605,0.22238289140059816,0.6140018581363645,0.9124878199561606,0.29848596181979603,0.7134008117006971,0.06627455875106109
0.4,0.6,0.4,General-purpose agents,0.5090757014452445,0.32361353909864515,0.6666619109627209,0.9679886323856075,0.30132672142288663,0.6133176834657762,0.1317681631034228
0.4,0.6,0.4,Unequal private agents,0.488992550330068,0.29348881266000015,0.5819333191914148,0.9754392635179325,0.39350594432651775,0.6585319650811591,0.14428182729069725
0.4,0.6,0.4,Audited public agent,0.5633884586908839,0.3111845938723032,0.8912491078282544,0.9689865544528348,0.07773744662458038,0.42953752541992934,0.09543519555607281
0.4,0.6,0.5,No agent,0.4415886021895605,0.22238289140059816,0.6140018581363645,0.9124878199561606,0.29848596181979603,0.7134008117006971,0.06627455875106109
0.4,0.6,0.5,General-purpose agents,0.49966045630503225,0.3094906749354723,0.6285471507695336,0.9723974289145406,0.343850278145007,0.6383860813194443,0.13608632219642028
0.4,0.6,0.5,Unequal private agents,0.4823524331457808,0.28352863883483315,0.5539863931407514,0.9777077539184913,0.4237213607777399,0.6750153591825414,0.1487078156859921
0.4,0.6,0.5,Audited public agent,0.5628717743471362,0.31049568209473755,0.8885439234106063,0.9695358618176654,0.0809919384070591,0.4342081826273093,0.09580269313039197
0.4,0.75,0.0,No agent,0.4386347108591821,0.2324400712647713,0.6065389808693942,0.9111291685024312,0.304590187633037,0.7176248273086798,0.06586511226201398
0.4,0.75,0.0,General-purpose agents,0.5313325814633982,0.40624857813590715,0.7824675567155481,0.9401558738080092,0.15768831709246112,0.5240244000788183,0.11584711373656222
0.4,0.75,0.0,Unequal private agents,0.5056733125275883,0.3581374487351534,0.6701826300496743,0.9624254300422642,0.29224279999258995,0.6030177256974583,0.12658798559520096
0.4,0.75,0.0,Audited public agent,0.5602881801498487,0.34381361761014184,0.8929085991699769,0.9650375753991388,0.07212897622916192,0.42340171578391783,0.09130338343990986
0.4,0.75,0.1,No agent,0.4386347108591821,0.2324400712647713,0.6065389808693942,0.9111291685024312,0.304590187633037,0.7176248273086798,0.06586511226201398
0.4,0.75,0.1,General-purpose agents,0.5247639621323634,0.39393241252217037,0.7516311740132101,0.9480435002273361,0.19641232621412597,0.5498516095331983,0.11865093521010764
0.4,0.75,0.1,Unequal private agents,0.5000855992507739,0.3476604892350299,0.6449007930964119,0.9658824553308188,0.32098166223440694,0.6192840700285405,0.13026719342997517
0.4,0.75,0.1,Audited public agent,0.5598049345895363,0.34300820905919993,0.8902751216356632,0.9656608380511061,0.0753857164154429,0.428023444354504,0.09165190482588477
0.4,0.75,0.2,No agent,0.4386347108591821,0.2324400712647713,0.6065389808693942,0.9111291685024312,0.304590187633037,0.7176248273086798,0.06586511226201398
0.4,0.75,0.2,General-purpose agents,0.5174946128096085,0.3803023882723169,0.7188282102800421,0.955036220332568,0.2362080100525259,0.575127000644192,0.12190869833395596
0.4,0.75,0.2,Unequal private agents,0.4943022682708876,0.3368167365792553,0.6190532774076051,0.9690501405544264,0.3499968631468213,0.6353963589812162,0.13417650325984892
0.4,0.75,0.2,Audited public agent,0.5593100345278283,0.34218337632382884,0.8875910842532179,0.9662744417776543,0.07868335752443645,0.4326370147641387,0.0920135446003496
0.4,0.75,0.3,No agent,0.4386347108591821,0.2324400712647713,0.6065389808693942,0.9111291685024312,0.304590187633037,0.7176248273086798,0.06586511226201398
0.4,0.75,0.3,General-purpose agents,0.509604194028779,0.3655078482755857,0.6843024880684967,0.961199424604661,0.2768969365361643,0.5999132927639443,0.1256143340402918
0.4,0.75,0.3,Unequal private agents,0.4883552509054352,0.32566608224618376,0.592744295309102,0.9719463264030349,0.3792020310939329,0.6513797515578255,0.1383119779847014
0.4,0.75,0.3,Audited public agent,0.5588033852182587,0.34133896149229714,0.8848561082540843,0.9668785107076212,0.08202240245353687,0.43724236068967903,0.09238835417033767
0.4,0.75,0.4,No agent,0.4386347108591821,0.2324400712647713,0.6065389808693942,0.9111291685024312,0.304590187633037,0.7176248273086798,0.06586511226201398
0.4,0.75,0.4,General-purpose agents,0.5011807735785417,0.3497139397822641,0.6483267933591221,0.9666016700788538,0.31827487671973165,0.6242798522937929,0.12975820597974372
0.4,0.75,0.4,Unequal private agents,0.4822770574568087,0.3142694718509364,0.5660809924681157,0.97458884161593,0.40850784914781424,0.667259842383375,0.14266809554496285
0.4,0.75,0.4,Audited public agent,0.5582848973173739,0.34047481565799437,0.8820698343435485,0.9674731673444672,0.08540333300091874,0.44183941959015544,0.09277638608365893
0.4,0.75,0.5,No agent,0.4386347108591821,0.2324400712647713,0.6065389808693942,0.9111291685024312,0.304590187633037,0.7176248273086798,0.06586511226201398
0.4,0.75,0.5,General-purpose agents,0.49231819581587843,0.333096600029414,0.6111951216870779,0.9713128055493303,0.3601176838622524,0.6483005681393883,0.13432665801195556
0.4,0.75,0.5,Unequal private agents,0.4761004881258246,0.30268840601550395,0.5391726039402164,0.9769953042192676,0.43782270027905124,0.6830624617746122,0.147237574077884
0.4,0.75,0.5,Audited public agent,0.5577544870693669,0.33959079922715557,0.879231923346258,0.9680585325928571,0.08882660924659913,0.44642813283601607,0.09317769398924056
0.4,0.9,0.0,No agent,0.43606564139079296,0.24114768000218267,0.6000369959908783,0.9099374891330598,0.3099004931421815,0.7212820226321722,0.06551804957423954
0.4,0.9,0.0,General-purpose agents,0.5232218596664444,0.43724917332531477,0.7655554586433976,0.9371575964146753,0.17160213777127775,0.5370446503260857,0.1132709229838725
0.4,0.9,0.0,Unequal private agents,0.49853891141000706,0.38171253917295794,0.6537257652230367,0.9609666368182799,0.30724087159524316,0.6129192638519732,0.12472350947023378
0.4,0.9,0.0,Audited public agent,0.5555795002834027,0.37115898873682707,0.8844726174845392,0.963453996711226,0.0789813792266868,0.43488677259407216,0.08886975821650828
0.4,0.9,0.1,No agent,0.43606564139079296,0.24114768000218267,0.6000369959908783,0.9099374891330598,0.3099004931421815,0.7212820226321722,0.06551804957423954
0.4,0.9,0.1,General-purpose agents,0.5168339903826823,0.4228764629420464,0.7343927906091573,0.9455954763085672,0.21120268569940992,0.5620081109485959,0.11631836381016715
0.4,0.9,0.1,Unequal private agents,0.4932412239306216,0.3697927452021136,0.6289340632705883,0.9646357175848782,0.3357016543142899,0.6285796176971814,0.12854172051552518
0.4,0.9,0.1,Audited public agent,0.5550850523975309,0.3701700936195508,0.8817189024887198,0.9641151055771955,0.08239620308847573,0.4394314367928265,0.0892486746718177
0.4,0.9,0.2,No agent,0.43606564139079296,0.24114768000218267,0.6000369959908783,0.9099374891330598,0.3099004931421815,0.7212820226321722,0.06551804957423954
0.4,0.9,0.2,General-purpose agents,0.5098326919351032,0.4071235472007747,0.7016096253750477,0.9530611085215471,0.25145148314649945,0.5863918876412154,0.1198128879502641
0.4,0.9,0.2,Unequal private agents,0.48778375884667535,0.357513440828544,0.6037124902303739,0.967990124924693,0.3642776346943192,0.6440889747324882,0.13258432527418035
0.4,0.9,0.2,Audited public agent,0.5545792341348562,0.36915845772621725,0.8789160871862695,0.9647659912018766,0.0858499040156071,0.4439665498605592,0.08964077109028142
0.4,0.9,0.3,No agent,0.43606564139079296,0.24114768000218267,0.6000369959908783,0.9099374891330598,0.3099004931421815,0.7212820226321722,0.06551804957423954
0.4,0.9,0.3,General-purpose agents,0.5022976781643647,0.3901697610070779,0.6674491375177706,0.9596243418494159,0.29217520433164534,0.6102712962617063,0.12374505029334468
0.4,0.9,0.3,Unequal private agents,0.4821949475739034,0.34493861879594706,0.5781519466628732,0.971049870014584,0.3928979233517108,0.6594742168988141,0.1368469255088618
0.4,0.9,0.3,Audited public agent,0.5540619927957975,0.3681239756572173,0.8760639314172942,0.9654067764195676,0.08934284500227341,0.44849206752933346,0.09004609576983748
0.4,0.9,0.4,No agent,0.43606564139079296,0.24114768000218267,0.6000369959908783,0.9099374891330598,0.3099004931421815,0.7212820226321722,0.06551804957423954
0.4,0.9,0.4,General-purpose agents,0.49431287292077736,0.37220395405372,0.6321667933385704,0.9653601792778262,0.33319338593925585,0.6337256584369466,0.12810265232541965
0.4,0.9,0.4,Unequal private agents,0.4765032499146813,0.33213230140282446,0.552344315919552,0.9738349617426391,0.42149064582308704,0.6747622307895981,0.141323725945654
0.4,0.9,0.4,Audited public agent,0.5535332831486189,0.3670665484344057,0.8731622187212508,0.9660375832104349,0.0928753644891841,0.4530079463027022,0.09046469878883545
0.4,0.9,0.5,No agent,0.43606564139079296,0.24114768000218267,0.6000369959908783,0.9099374891330598,0.3099004931421815,0.7212820226321722,0.06551804957423954
0.4,0.9,0.5,General-purpose agents,0.4859643052824439,0.3534196693264842,0.5960252512685928,0.9703459794573697,0.3743207281887768,0.6568362571460848,0.13287032470418833
0.4,0.9,0.5,Unequal private agents,0.4707369801720746,0.31915819611343565,0.5263820868606705,0.9763651479480845,0.44998306108741404,0.6899797736036861,0.14600736721752383
0.4,0.9,0.5,Audited public agent,0.5529930604923018,0.36598610415765687,0.8702107433049894,0.9666585305717512,0.09644778726676184,0.4575141599407372,0.09089662863602403
0.45,0.0,0.0,No agent,0.45954583119927367,0.16,0.6589907736025761,0.9205029286765481,0.2615121550739721,0.6872,0.06903091007610035
0.45,0.0,0.0,General-purpose agents,0.5891480669776988,0.16,0.8857858477615675,0.959612142432748,0.0738262946711804,0.42060000000000003,0.1417458220128603
0.45,0.0,0.0,Unequal private agents,0.5622293474780802,0.16,0.7903771047819268,0.9727745459832369,0.18239744120131007,0.5198,0.1457102513683473
0.45,0.0,0.0,Audited public agent,0.5896602412712086,0.16,0.9366894609544533,0.9740855902554574,0.03739612930100411,0.34619999999999995,0.11045683745031652
0.45,0.0,0.1,No agent,0.45954583119927367,0.16,0.6589907736025761,0.9205029286765481,0.2615121550739721,0.6872,0.06903091007610035
0.45,0.0,0.1,General-purpose agents,0.5828580710566538,0.16,0.8626172197044207,0.9643257495716505,0.10170852986722978,0.4516,0.1423870953729114
0.45,0.0,0.1,Unequal private agents,0.5554922734456621,0.16,0.7653431390240708,0.9748763252907717,0.20953318626670092,0.5404666666666667,0.14792330036573553
0.45,0.0,0.1,Audited public agent,0.5892760388405296,0.16,0.9349015201648921,0.9745182317069191,0.03961671154202695,0.35115999999999997,0.11060355515655064
0.45,0.0,0.2,No agent,0.45954583119927367,0.16,0.6589907736025761,0.9205029286765481,0.2615121550739721,0.6872,0.06903091007610035
0.45,0.0,0.2,General-purpose agents,0.5753171960958872,0.16,0.8356209417913082,0.9685072924569691,0.1328863506656609,0.48260000000000003,0.14340626528135564
0.45,0.0,0.2,Unequal private agents,0.5481257836356689,0.16,0.7383093829906724,0.9768197156130295,0.2385103326223571,0.5611333333333334,0.1503816136662503
0.45,0.0,0.2,Audited public agent,0.5888820630952025,0.16,0.9330666945685365,0.9749438359972962,0.041877141428759646,0.35611999999999994,0.11076257847366737
0.45,0.0,0.3,No agent,0.45954583119927367,0.16,0.6589907736025761,0.9205029286765481,0.2615121550739721,0.6872,0.06903091007610035
0.45,0.0,0.3,General-purpose agents,0.5664563634954114,0.16,0.8045219259098653,0.9722128208683466,0.16769089495848133,0.5136,0.14484183741724319
0.45,0.0,0.3,Unequal private agents,0.5401531049370312,0.16,0.7093439666090063,0.9786160763871752,0.26927210977816884,0.5818,0.1530971406101162
0.45,0.0,0.3,Audited public agent,0.5884780014771837,0.16,0.9311839603561893,0.9753625114314903,0.044178551075301,0.36107999999999996,0.11093394374740338
0.45,0.0,0.4,No agent,0.45954583119927367,0.16,0.6589907736025761,0.9205029286765481,0.2615121550739721,0.6872,0.06903091007610035
0.45,0.0,0.4,General-purpose agents,0.5562410802922504,0.16,0.7691645843058181,0.9754933778808983,0.20632879357508016,0.5446,0.14673198981887106
0.45,0.0,0.4,Unequal private agents,0.5316132607980054,0.16,0.6785682873478301,0.9802760387413375,0.30170775139350736,0.6024666666666667,0.15607918580467692
0.45,0.0,0.4,Audited public agent,0.588063537632671,0.16,0.929252283095794,0.9757743648520009,0.04652208175620687,0.36604,0.11111768934694508
0.45,0.0,0.5,No agent,0.45954583119927367,0.16,0.6589907736025761,0.9205029286765481,0.2615121550739721,0.6872,0.06903091007610035
0.45,0.0,0.5,General-purpose agents,0.5446861641365188,0.16,0.7295617065673097,0.9783952387635801,0.24883353219627047,0.5756000000000001,0.1491112641059749
0.45,0.0,0.5,Unequal private agents,0.5225618175819672,0.16,0.6461594701160713,0.9818095389714147,0.3356500688553433,0.6231333333333333,0.1593334778831828
0.45,0.0,0.5,Audited public agent,0.5876383516136299,0.16,0.9272706183495723,0.9761795016517476,0.048908883302175354,0.371,0.11131385573491245
0.45,0.15,0.0,No agent,0.4587240906527722,0.16290801839162006,0.6569489406709097,0.9201446887156446,0.2631957480447349,0.6884213650499916,0.06889377932520664
0.45,0.15,0.0,General-purpose agents,0.5797202790103464,0.20324007933082588,0.8714108330494011,0.9567008057699309,0.08528997272052974,0.43876083022683066,0.13648276680628454
0.45,0.15,0.0,Unequal private agents,0.5529075931618201,0.19430251800248674,0.7720945498421691,0.9712060060252107,0.1991114561830416,0.5342070546094081,0.1419364242297512
0.45,0.15,0.0,Audited public agent,0.5857214786187938,0.18571643087117554,0.9317612964159604,0.9729723804834981,0.04121108406753771,0.3570008980904691,0.10747428064542777
0.45,0.15,0.1,No agent,0.4587240906527722,0.16290801839162006,0.6569489406709097,0.9201446887156446,0.2631957480447349,0.6884213650499916,0.06889377932520664
0.45,0.15,0.1,General-purpose agents,0.5733503994619987,0.2011167877451051,0.846695585188389,0.9618716824799366,0.11517609729154754,0.4688690481220096,0.1375664922523972
0.45,0.15,0.1,Unequal private agents,0.5463893225506165,0.1921297626785735,0.7468638008271626,0.9735198291155456,0.22665602828838294,0.5539611643897754,0.14449445068770989
0.45,0.15,0.1,Audited public agent,0.5853304562742545,0.18559912428768452,0.9298684756266413,0.9734281978802146,0.043559722253573296,0.3619116293525121,0.10765348606204088
0.45,0.15,0.2,No agent,0.4587240906527722,0.16290801839162006,0.6569489406709097,0.9201446887156446,0.2631957480447349,0.6884213650499916,0.06889377932520664
0.45,0.15,0.2,General-purpose agents,0.5658234983397701,0.19860781594377006,0.8183998356350257,0.9664677051633292,0.14806786952830353,0.49881527888882266,0.13906566551108437
0.45,0.15,0.2,Unequal private agents,0.5393522538915632,0.18978406828697333,0.7199621229476507,0.9756592804991334,0.2556971575514827,0.573642638317706,0.14730409729307958
0.45,0.15,0.2,Audited public agent,0.5849293223683135,0.1854787842388586,0.9279278455063037,0.9738766640241575,0.04594881851785382,0.36682108655981227,0.10784517085751799
0.45,0.15,0.3,No agent,0.4587240906527722,0.16290801839162006,0.6569489406709097,0.9201446887156446,0.2631957480447349,0.6884213650499916,0.06889377932520664
0.45,0.15,0.3,General-purpose agents,0.5571176466435783,0.1957058678822102,0.786406257765889,0.9705455734724997,0.18413931570661068,0.5285964612692199,0.14101038877331745
0.45,0.15,0.3,Unequal private agents,0.53182855338165,0.1872761702672226,0.6914908406661068,0.9776358066645434,0.28614496599843664,0.5932559883023578,0.1503724254878292
0.45,0.15,0.3,Audited public agent,0.5845177951085877,0.1853553261869478,0.9259384598424879,0.974317891940894,0.04837943209840612,0.37172923420650666,0.1080493779644212
0.45,0.15,0.4,No agent,0.4587240906527722,0.16290801839162006,0.6569489406709097,0.9201446887156446,0.2631957480447349,0.6884213650499916,0.06889377932520664
0.45,0.15,0.4,General-purpose agents,0.5472459198920392,0.19241529466334945,0.7507215565130725,0.9741572418166927,0.22343568530362024,0.558214421052149,0.14342755172926427
0.45,0.15,0.4,Unequal private agents,0.5238612652725849,0.18462040954654457,0.6615892146271752,0.9794602118047809,0.3178709971776057,0.6128072359146545,0.15370376332623065
0.45,0.15,0.4,Audited public agent,0.5840955908221235,0.18522866503002616,0.9238993679089954,0.9747519930794073,0.05085262517041189,0.3766360365497774,0.10826615227580276
0.45,0.15,0.5,No agent,0.4587240906527722,0.16290801839162006,0.6569489406709097,0.9201446887156446,0.2631957480447349,0.6884213650499916,0.06889377932520664
0.45,0.15,0.5,General-purpose agents,0.5362636801885436,0.18875454414339565,0.7115011325502558,0.9773501639186495,0.26584903136839366,0.5876769049399809,0.14633808393701672
0.45,0.15,0.5,Unequal private agents,0.515503972469495,0.18183464051688192,0.6304332598458718,0.9811427002463747,0.3507094404005029,0.6323038785119258,0.15729911656294407
0.45,0.15,0.5,Audited public agent,0.5836624242142341,0.18509871517964344,0.9218096152925002,0.9751790773247371,0.053369462032236914,0.3815414576424654,0.10849554068955512
0.45,0.3,0.0,No agent,0.458031568394368,0.1653543614457728,0.6552267539085274,0.9198421813342367,0.2646154274257093,0.6894488278531946,0.0687790952896206
0.45,0.3,0.0,General-purpose agents,0.5713021950252732,0.24086811836712002,0.8576724884509923,0.9540052349338394,0.09633274648284706,0.4545646070795595,0.13215272129870914
0.45,0.3,0.0,Unequal private agents,0.5448839532319384,0.2232559541691727,0.7558096376255471,0.9698141156485669,0.2140044780230198,0.5463674974374193,0.13890578458623634
0.45,0.3,0.0,Audited public agent,0.5820824622048623,0.20924945909303827,0.9269422958231179,0.9719130400401158,0.04497074421699787,0.3668847686963188,0.10483310769535195
0.45,0.3,0.1,No agent,0.458031568394368,0.1653543614457728,0.6552267539085274,0.9198421813342367,0.2646154274257093,0.6894488278531946,0.0687790952896206
0.45,0.3,0.1,General-purpose agents,0.5649247028865451,0.23661645265032927,0.8317606000747588,0.9596231623827932,0.1278625623080344,0.4837789065080875,0.13362972424942818
0.45,0.3,0.1,Unequal private agents,0.5386238720538685,0.2190825691610342,0.7306380943698099,0.9723271704784304,0.24168907610862056,0.5652813429533671,0.14175133165223328
0.45,0.3,0.1,Audited public agent,0.5816853958327614,0.2090112195480337,0.9249527697980219,0.9723916708109741,0.04743890101295223,0.37174470815034555,0.10504242951318385
0.45,0.3,0.2,No agent,0.458031568394368,0.1653543614457728,0.6552267539085274,0.9198421813342367,0.2646154274257093,0.6894488278531946,0.0687790952896206
0.45,0.3,0.2,General-purpose agents,0.5574914276741871,0.23166093907059215,0.8025672910974468,0.9646207535847573,0.16205346248731045,0.5126975915347359,0.1355465720146043
0.45,0.3,0.2,Unequal private agents,0.5319347353080728,0.21462313942012762,0.7040743736046766,0.974648355410333,0.2705739818056564,0.5840750479429679,0.14484922540255332
0.45,0.3,0.2,Audited public agent,0.5812780263702589,0.20876679815414306,0.9229149423243581,0.9728626471487284,0.049947704824370276,0.3766020512290511,0.10526439863528286
0.45,0.3,0.3,No agent,0.458031568394368,0.1653543614457728,0.6552267539085274,0.9198421813342367,0.2646154274257093,0.6894488278531946,0.0687790952896206
0.45,0.3,0.3,General-purpose agents,0.5490148973355505,0.22600991464202252,0.7700952462732651,0.969054802804254,0.19895955653098896,0.5413241603242546,0.13792453195714807
0.45,0.3,0.3,Unequal private agents,0.52485152694097,0.20990100349599394,0.6762319761102686,0.9767894981035428,0.3005575219932741,0.6027584181970805,0.14820297853635125
0.45,0.3,0.3,Audited public agent,0.5808601046739659,0.2085160454250564,0.9208279564868967,0.9733260855537854,0.052498129066888666,0.3814567351481229,0.10549906224640232
0.45,0.3,0.4,No agent,0.458031568394368,0.1653543614457728,0.6552267539085274,0.9198421813342367,0.2646154274257093,0.6894488278531946,0.0687790952896206
0.45,0.3,0.4,General-purpose agents,0.539538336675657,0.21969221138128778,0.7344581034602217,0.9729781833661768,0.23852007990595514,0.5696707258245023,0.14078028312881025
0.45,0.3,0.4,Unequal private agents,0.5174163966739129,0.20494425250616702,0.6472502110443857,0.9787619415638413,0.3315117305194556,0.621343250018277,0.1518136040422803
0.45,0.3,0.4,Audited public agent,0.5804313814255607,0.20825881176949285,0.9186909564316735,0.9737821008500758,0.05509114441840224,0.38630869707915777,0.10574646934628464
0.45,0.3,0.5,No agent,0.458031568394368,0.1653543614457728,0.6552267539085274,0.9198421813342367,0.2646154274257093,0.6894488278531946,0.0687790952896206
0.45,0.3,0.5,General-purpose agents,0.5291379163340274,0.21275859371614925,0.6958881149604537,0.9764400605576052,0.2805519455971516,0.597758605476997,0.14412398800457285
0.45,0.3,0.5,Unequal private agents,0.5096780228585919,0.1997853314717199,0.6172919813841176,0.9805765698572758,0.36328458847315825,0.6398431686840723,0.15567923751943283
0.45,0.3,0.5,Audited public agent,0.5799916074191855,0.20799494766363924,0.9165030883073355,0.974230806198141,0.05772771789080544,0.39115787422208664,0.10600667077069138
0.45,0.45,0.0,No agent,0.45744021029819504,0.16744019789381798,0.6537551260462451,0.9195834266141661,0.26582830056792106,0.690324880310106,0.06868179736604145
